Time	FPS	Frame	Crash	RB	RU	LU	LB	Dither	DAngle	swAngle	OX	OY	OZ	HX	HY	HZ	HA	Speed
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	972	4	4	972	1.33847	7.02884e-002	0.	0.	0.	0.	0.	1.	0.	0.	0.	
